area,rt,mz_range:min,mz_range:max,charge,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:inchi,spectral_db_matches:neutral_mass,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:rt_absolute_error,spectral_db_matches:entry_id,spectral_db_matches:cas,intensity_range:min,intensity_range:max,feature_group,ion_identities:iin_id,ion_identities:ion_identities,ion_identities:list_size,ion_identities:neutral_mass,ion_identities:partner_row_ids,ion_identities:iin_relationship,ion_identities:consensus_formulas,ion_identities:simple_formulas,id,molecular_networking:net_cluster_id,molecular_networking:net_community_id,molecular_networking:edges,molecular_networking:net_cluster_size,molecular_networking:net_community_size,height,datafile:137_C.mzML:area,datafile:137_C.mzML:rt,datafile:137_C.mzML:mz_range:min,datafile:137_C.mzML:mz_range:max,datafile:137_C.mzML:charge,datafile:137_C.mzML:fragment_scans,datafile:137_C.mzML:rt_ms2_apex_distance,datafile:137_C.mzML:fwhm,datafile:137_C.mzML:rt_range:min,datafile:137_C.mzML:rt_range:max,datafile:137_C.mzML:feature_state,datafile:137_C.mzML:mz,datafile:137_C.mzML:intensity_range:min,datafile:137_C.mzML:intensity_range:max,datafile:137_C.mzML:asymmetry_factor,datafile:137_C.mzML:isotopes,datafile:137_C.mzML:tailing_factor,datafile:137_C.mzML:height,datafile:RSZ_C.mzML:area,datafile:RSZ_C.mzML:rt,datafile:RSZ_C.mzML:mz_range:min,datafile:RSZ_C.mzML:mz_range:max,datafile:RSZ_C.mzML:charge,datafile:RSZ_C.mzML:fragment_scans,datafile:RSZ_C.mzML:rt_ms2_apex_distance,datafile:RSZ_C.mzML:fwhm,datafile:RSZ_C.mzML:rt_range:min,datafile:RSZ_C.mzML:rt_range:max,datafile:RSZ_C.mzML:feature_state,datafile:RSZ_C.mzML:mz,datafile:RSZ_C.mzML:intensity_range:min,datafile:RSZ_C.mzML:intensity_range:max,datafile:RSZ_C.mzML:asymmetry_factor,datafile:RSZ_C.mzML:isotopes,datafile:RSZ_C.mzML:tailing_factor,datafile:RSZ_C.mzML:height
4.632E5,11.2405,563.54938,563.55048,1,1,0.5,1,0,1,0,0,0,0,11.1713,11.2879,563.55031,"Spectral Match to 9-Octadecenamide, (Z)- from NIST14 (0.907)","Spectral Match to 9-Octadecenamide, (Z)- from NIST14",0.907,27,0.8762,2M+H,,CCCCCCCC/C=C\CCCCCCCC(=O)N,"InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)/b10-9-",281.272,563.552,-0.00169,-3,,CCMSLIB00003137784,301020,1.241E6,7.509E6,111,95,[2M+H]+,3,281.27136,1161;1163,,,,1163,326,-1,0,1,0,7.509E6,4.632E5,11.2405,563.54938,563.55048,1,1,0.0271,0.0783,11.1713,11.2879,DETECTED,563.55031,1.241E6,7.509E6,0.6854,3,0.8427,7.509E6,,,,,,,,,,,UNKNOWN,,,,,,,
6.643E5,11.3579,721.46387,721.47003,1,1,0.5,1,0,1,0,0,0,0,11.2627,11.4042,721.46606,,,,,,,,,,,,,,,,,2.218E6,7.202E6,112,,,,,,,,,1167,33,46,2,3,3,7.202E6,6.643E5,11.3579,721.46387,721.47003,1,1,0.0046,0.1235,11.2627,11.4042,DETECTED,721.46606,2.218E6,7.202E6,0.4861,3,0.7431,7.202E6,,,,,,,,,,,UNKNOWN,,,,,,,
7.791E5,11.3579,809.5097,809.51965,1,1,0.5,1,0,1,0,0,0,0,11.2627,11.4265,809.51783,,,,,,,,,,,,,,,,,2.482E6,8.097E6,112,,,,,,,,,1169,33,46,2,3,3,8.097E6,7.791E5,11.3579,809.5097,809.51965,1,1,0.0259,0.0968,11.2627,11.4265,DETECTED,809.51783,2.482E6,8.097E6,0.72,2,0.86,8.097E6,,,,,,,,,,,UNKNOWN,,,,,,,
7.636E5,11.3579,831.52484,831.53247,1,1,0.5,1,0,1,0,0,0,0,11.2177,11.4042,831.53087,,,,,,,,,,,,,,,,,6.06E5,7.963E6,112,,,,,,,,,1171,33,46,2,3,3,7.963E6,7.636E5,11.3579,831.52484,831.53247,1,1,-0.0192,0.1119,11.2177,11.4042,DETECTED,831.53087,6.06E5,7.963E6,0.4204,2,0.6847,7.963E6,,,,,,,,,,,UNKNOWN,,,,,,,
5.564E5,11.3815,361.23935,361.24002,1,1,0.5,1,0,1,0,0,0,0,11.3112,11.4265,361.2399,,,,,,,,,,,,,,,,,1.491E6,8.171E6,110,96,[M+H]+,2,360.23265,1172;1173,,,,1172,14,19,5,6,6,8.171E6,5.564E5,11.3815,361.23935,361.24002,1,1,0.0261,0.1373,11.3112,11.4265,DETECTED,361.2399,1.491E6,8.171E6,0.8654,2,0.8195,8.171E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.605E6,11.3815,383.22134,383.22214,1,1,0.5,1,0,1,0,0,0,0,11.2879,11.4536,383.22195,,,,,,,,,,,,,,,,,4.04E5,1.958E7,110,96,[M+Na]+,2,360.23265,1172;1173,,,,1173,327,-1,0,1,0,1.958E7,1.605E6,11.3815,383.22134,383.22214,1,1,0.0047,0.0806,11.2879,11.4536,DETECTED,383.22195,4.04E5,1.958E7,1.1908,3,1.0402,1.958E7,,,,,,,,,,,UNKNOWN,,,,,,,
2.156E6,11.531,228.1954,228.19557,1,2,1,2,0,0.966,0.3,0.00007,0.0271,0,11.4503,11.59,228.19548,"Our team detected a feature with assigned 228.1956 m/z value. It's part of our data from a BCAEC metabolomic's analysis using a TripleTOF 5600+ mass spectrometer. If you find a peak with similar m/z value and the assigned MS2 matches our's, please contact us as it is important to understand BCAEC metabolome's changes under simulated T2DM culture condition. As additional information, SIRIUS 4.5.0 assigns C13H25NO2 as the most probable formula.   (0.946)","Our team detected a feature with assigned 228.1956 m/z value. It's part of our data from a BCAEC metabolomic's analysis using a TripleTOF 5600+ mass spectrometer. If you find a peak with similar m/z value and the assigned MS2 matches our's, please contact us as it is important to understand BCAEC metabolome's changes under simulated T2DM culture condition. As additional information, SIRIUS 4.5.0 assigns C13H25NO2 as the most probable formula.  ",0.946,46,0.9517,M+H,, , ,0,228.196,-0.00052,-2.29,,CCMSLIB00005788027, ,4.476E5,3.308E7,113,,,,,,,,,1175,3,12,4,40,10,3.308E7,2.156E6,11.5446,228.1954,228.19557,1,1,-0.0631,0.0737,11.4761,11.59,DETECTED,228.19544,6.017E5,3.308E7,0.664,2,0.832,3.308E7,4.947E5,11.5175,228.19543,228.19557,1,1,0.0041,0.0806,11.4503,11.5677,DETECTED,228.19551,4.476E5,6.973E6,0.7494,3,0.8747,6.973E6
4.961E5,11.5446,408.3071,408.30792,1,1,0.5,1,1,1,0,0,0,0,11.4536,11.59,408.30767,,,,,,,,,,,,,,,,,4.194E5,6.913E6,113,,,,,,,,,1176,328,-1,0,1,0,6.913E6,4.961E5,11.5446,408.3071,408.30792,1,1,0.0049,0.0908,11.4536,11.59,DETECTED,408.30767,4.194E5,6.913E6,0.7012,2,0.8273,6.913E6,,,,,,,,,,,UNKNOWN,,,,,,,
7.187E5,11.5674,470.31537,470.31717,1,1,0.5,1,0,1,0,0,0,0,11.4761,11.6372,470.31645,,,,,,,,,,,,,,,,,4.665E5,8.659E6,115,102,[M+H]+,2,469.30833,1196;1177,,,,1177,329,-1,0,1,0,8.659E6,7.187E5,11.5674,470.31537,470.31717,1,1,0.0498,0.0832,11.4761,11.6372,DETECTED,470.31645,4.665E5,8.659E6,1.1398,2,1.0063,8.659E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.067E6,11.5674,492.32858,492.33038,1,1,0.5,1,0,1,0,0,0,0,11.4536,11.6372,492.32946,,,,,,,,,,,,,,,,,2.755E5,1.325E7,115,,,,,,,,,1178,330,-1,0,1,0,1.325E7,1.067E6,11.5674,492.32858,492.33038,1,1,0.0253,0.0793,11.4536,11.6372,DETECTED,492.32946,2.755E5,1.325E7,1.1702,2,1.0139,1.325E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.112E6,11.5674,514.3418,514.34338,1,1,0.5,1,0,1,0,0,0,0,11.4536,11.6372,514.3428,,,,,,,,,,,,,,,,,2.541E5,1.347E7,115,,,,,,,,,1179,61,57,1,2,2,1.347E7,1.112E6,11.5674,514.3418,514.34338,1,1,0.0047,0.0825,11.4536,11.6372,DETECTED,514.3428,2.541E5,1.347E7,1.1299,2,1.0041,1.347E7,,,,,,,,,,,UNKNOWN,,,,,,,
8.692E5,11.5674,536.35547,536.35919,1,1,0.5,1,0,1,0,0,0,0,11.4761,11.6149,536.35602,,,,,,,,,,,,,,,,,5.126E5,1.228E7,115,,,,,,,,,1180,61,57,1,2,2,1.228E7,8.692E5,11.5674,536.35547,536.35919,1,1,0.0265,0.1019,11.4761,11.6149,DETECTED,536.35602,5.126E5,1.228E7,0.7608,2,0.8521,1.228E7,,,,,,,,,,,UNKNOWN,,,,,,,
6.12E5,11.5674,873.54425,873.5531,1,1,0.5,1,0,1,0,0,0,0,11.499,11.6372,873.55244,,,,,,,,,,,,,,,,,5.819E5,7.91E6,115,98,[M+Na]+,2,850.56417,1188;1187,,,,1188,331,-1,0,1,0,7.91E6,6.12E5,11.5674,873.54425,873.5531,1,1,0.0512,0.0769,11.499,11.6372,DETECTED,873.55244,5.819E5,7.91E6,1.5747,3,1.2424,7.91E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.468E6,11.59,309.27789,309.27841,1,1,0.5,1,0,1,0,0,0,0,11.4265,11.6595,309.2781,,,,,,,,,,,,,,,,,6.207E5,1.415E7,115,,,,,,,,,1193,3,12,5,40,10,1.415E7,1.468E6,11.59,309.27789,309.27841,1,1,-0.0631,0.102,11.4265,11.6595,DETECTED,309.2781,6.207E5,1.415E7,0.7866,2,0.8077,1.415E7,,,,,,,,,,,UNKNOWN,,,,,,,
5.902E5,11.59,393.29633,393.29706,1,1,0.5,1,0,1,0,0,0,0,11.4761,11.6372,393.29664,,,,,,,,,,,,,,,,,1.55E5,8.16E6,115,,,,,,,,,1194,332,-1,0,1,0,8.16E6,5.902E5,11.59,393.29633,393.29706,1,1,0.0051,0.2413,11.4761,11.6372,DETECTED,393.29664,1.55E5,8.16E6,0.8017,2,0.8409,8.16E6,,,,,,,,,,,UNKNOWN,,,,,,,
5.583E5,11.59,525.33234,525.33337,1,1,0.5,1,0,1,0,0,0,0,11.4761,11.6372,525.33311,,,,,,,,,,,,,,,,,4.696E5,6.815E6,115,,,,,,,,,1199,333,-1,0,1,0,6.815E6,5.583E5,11.59,525.33234,525.33337,1,1,-0.019,0.0824,11.4761,11.6372,DETECTED,525.33311,4.696E5,6.815E6,0.553,2,0.7503,6.815E6,,,,,,,,,,,UNKNOWN,,,,,,,
1.565E6,11.6138,338.34076,338.34125,1,2,1,2,0,0.947,0.32,0.00011,0.0468,0,11.497,11.7065,338.34105,"Spectral Match to 13-Docosenamide, (Z)- from NIST14 (0.955)","Spectral Match to 13-Docosenamide, (Z)- from NIST14",0.955,40,0.9756,M+H,,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N,"InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-",337.335,338.341,0.00005,0.15,,CCMSLIB00003136541,112845,1.107E6,1.706E7,115,,,,,,,,,1203,3,12,6,40,10,1.706E7,1.365E6,11.6372,338.34076,338.34113,1,1,0.0046,0.0948,11.5216,11.7065,DETECTED,338.341,1.107E6,1.398E7,0.6629,2,0.7996,1.398E7,1.565E6,11.5904,338.341,338.34125,1,1,-0.0434,0.0891,11.497,11.6638,DETECTED,338.34111,1.108E6,1.706E7,0.9838,3,0.8928,1.706E7
1.846E6,11.6138,384.34637,384.3468,1,2,1,2,0,0.953,0.24,0.00009,0.0468,0,11.4738,11.7065,384.34655,Hydroxyproline_Octadecanal (known isomers: 0; isobaric peaks in run: 6) (0.896),Hydroxyproline_Octadecanal (known isomers: 0; isobaric peaks in run: 6),0.896,6,0.8374,[M+H]+,,CCCCCCCCCCCCCCCCCCN1CC(O)CC1C(=O)O,"InChI=1S/C23H45NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24-20-21(25)19-22(24)23(26)27/h21-22,25H,2-20H2,1H3,(H,26,27)",383.34,384.347,-0.00045,-1.16,,CCMSLIB00016344851,N/A,2.457E5,2.026E7,115,103,[M+H]+,2,383.33923,1210;1204,,,,1204,3,12,2,40,10,2.026E7,1.603E6,11.6372,384.34637,384.34659,1,1,0.0023,0.0885,11.499,11.7065,DETECTED,384.34651,2.457E5,1.722E7,0.8096,2,0.8102,1.722E7,1.846E6,11.5904,384.34656,384.3468,1,1,-0.0405,0.0885,11.4738,11.6638,DETECTED,384.3466,3.06E5,2.026E7,1.0792,3,0.9258,2.026E7
8.847E5,11.6149,437.32278,437.32358,1,1,0.5,1,0,1,0,0,0,0,11.5216,11.6595,437.32296,,,,,,,,,,,,,,,,,3.132E5,1.251E7,115,,,,,,,,,1205,334,-1,0,1,0,1.251E7,8.847E5,11.6149,437.32278,437.32358,1,1,0.0049,0.1064,11.5216,11.6595,DETECTED,437.32296,3.132E5,1.251E7,0.7069,2,0.828,1.251E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.259E6,11.6275,406.32715,406.32922,1,2,1,2,0,0.967,0.28,0.00011,0.0195,0,11.3043,11.6817,406.32841,,,,,,,,,,,,,,,,,8.258E4,1.403E7,115,103,[M+Na]+,2,383.33923,1210;1204,,,,1210,335,-1,0,1,0,1.403E7,1.03E6,11.6372,406.32803,406.32898,1,1,0.0246,0.1134,11.4761,11.6817,DETECTED,406.32835,1.847E5,1.336E7,0.6581,2,0.7703,1.336E7,1.259E6,11.6177,406.32715,406.32922,1,1,-0.0465,0.0874,11.3043,11.6638,DETECTED,406.32847,8.258E4,1.403E7,0.6082,3,0.7358,1.403E7
8.22E5,11.6372,569.40106,569.40247,1,1,0.5,1,0,1,0,0,0,0,11.5446,11.6817,569.40142,,,,,,,,,,,,,,,,,6.552E5,1.133E7,115,105,[M+Na]+,2,546.41212,1215;1216,,,,1216,336,-1,0,1,0,1.133E7,8.22E5,11.6372,569.40106,569.40247,1,1,0.0258,0.0946,11.5446,11.6817,DETECTED,569.40142,6.552E5,1.133E7,0.6715,2,0.8154,1.133E7,,,,,,,,,,,UNKNOWN,,,,,,,
4.959E5,11.6595,284.29379,284.29514,1,1,1,2,0,0.954,0.48,0.00014,0.0189,0,11.59,11.7291,284.29433,,,,,,,,,,,,,,,,,1.157E6,6.122E6,,,,,,,,,,1223,27,45,2,3,3,6.122E6,4.959E5,11.6595,284.29379,284.29514,1,1,0.0283,0.0832,11.59,11.7291,DETECTED,284.29433,1.157E6,6.122E6,1.4151,2,1.0005,6.122E6,,,,,,,,,,,UNKNOWN,,,,,,,
7.424E5,11.6967,381.29651,381.29721,1,2,1,2,0,0.984,0.06,0.00002,0.0195,0,11.4021,11.7521,381.29688,,,,,,,,,,,,,,,,,1.622E5,8.792E6,,,,,,,,,,1225,337,-1,0,1,0,8.792E6,5.382E5,11.7065,381.29672,381.29703,1,1,0.0023,0.1025,11.6372,11.7521,DETECTED,381.29687,1.383E6,8.042E6,0.9123,3,0.8297,8.042E6,7.424E5,11.687,381.29651,381.29721,1,1,-0.0412,0.0767,11.4021,11.7357,DETECTED,381.29689,1.622E5,8.792E6,0.7047,3,0.7477,8.792E6
2.025E6,11.8278,391.28177,391.28387,1,2,1,2,0,0.951,0.31,0.00012,0.041,0,11.6406,11.9185,391.28365,Dioctyl phthalate (0.988),Dioctyl phthalate,0.988,6,0.9878,[M+H]+,C24H38O4,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,"InChI=1S/C24H38O4/c1-3-5-7-9-11-15-19-27-23(25)21-17-13-14-18-22(21)24(26)28-20-16-12-10-8-6-4-2/h13-14,17-18H,3-12,15-16,19-20H2,1-2H3",390.27701,391.28429,-0.00064,-1.63,10.0104,4149.0,,3.131E5,2.123E7,114,108,[M+H]+,2,390.27636,1228;1226,,,,1226,338,-1,0,1,0,2.123E7,1.791E6,11.8482,391.28177,391.28369,1,1,-0.0641,0.0952,11.6817,11.9185,DETECTED,391.28359,3.589E5,1.852E7,0.8316,2,0.812,1.852E7,2.025E6,11.8073,391.28354,391.28387,1,1,-0.0663,0.0917,11.6406,11.8777,DETECTED,391.28371,3.131E5,2.123E7,0.8401,4,0.8128,2.123E7
6.176E5,11.83,149.02312,149.02318,1,1,0.5,1,0,1,0,0,0,0,11.7123,11.8777,149.02315,,,,,,,,,,,,,,,,,1.55E6,5.711E6,114,,,,,,,,,1227,25,41,1,3,3,5.711E6,,,,,,,,,,,UNKNOWN,,,,,,,,6.176E5,11.83,149.02312,149.02318,1,1,-0.0654,0.1084,11.7123,11.8777,DETECTED,149.02315,1.55E6,5.711E6,0.405,2,0.7025,5.711E6
3.091E6,11.8391,413.2652,413.26651,1,2,1,2,0,0.975,0.18,0.00007,0.0182,0,11.6177,11.9185,413.26557,,,,,,,,,,,,,,,,,1.588E5,3.165E7,114,108,[M+Na]+,2,390.27636,1228;1226,,,,1228,339,-1,0,1,0,3.165E7,3.091E6,11.8482,413.26544,413.26651,1,1,-0.0903,0.0971,11.6817,11.9185,DETECTED,413.26553,4.429E5,3.165E7,0.8025,3,0.8145,3.165E7,2.662E6,11.83,413.2652,413.26578,1,1,-0.1124,0.1003,11.6177,11.8777,DETECTED,413.26561,1.588E5,2.637E7,0.4284,3,0.6712,2.637E7
7.287E6,12.3547,338.34085,338.34131,1,4,1,2,0,0.934,0.31,0.0001,0.069,0,12.0639,12.4594,338.34107,"Spectral Match to 13-Docosenamide, (Z)- from NIST14 (0.975)","Spectral Match to 13-Docosenamide, (Z)- from NIST14",0.975,38,0.9622,M+H,,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N,"InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-",337.335,338.341,0.00007,0.2,,CCMSLIB00003136541,112845,1.224E6,6.942E7,116,109,[M+H]+,3,337.33382,1230;1229,,,,1229,3,12,7,40,10,6.942E7,7.215E6,12.3892,338.34085,338.34122,1,2,-0.2042,0.1009,12.1091,12.4594,DETECTED,338.34102,1.224E6,6.942E7,0.7536,3,0.7811,6.942E7,7.287E6,12.3202,338.34103,338.34131,1,2,-0.2064,0.113,12.0639,12.3893,DETECTED,338.34112,1.468E6,6.912E7,0.7829,3,0.7962,6.912E7
2.042E6,12.3547,360.32281,360.32343,1,2,1,2,0,0.933,0.32,0.00012,0.069,0,12.1573,12.4594,360.32295,,,,,,,,,,,,,,,,,1.957E5,2.103E7,116,109,[M+Na]+,3,337.33382,1230;1231;1229,,,,1230,340,-1,0,1,0,2.103E7,2.042E6,12.3892,360.32281,360.32343,1,1,-0.0882,0.0947,12.2027,12.4594,DETECTED,360.32289,1.957E5,2.103E7,0.8116,3,0.8028,2.103E7,1.515E6,12.3202,360.32285,360.32318,1,1,-0.0651,0.1149,12.1573,12.3893,DETECTED,360.323,2.527E5,1.508E7,0.9592,3,0.8256,1.508E7
7.21E5,12.3547,675.67273,675.68134,1,2,1,2,0,0.955,0.03,0.00002,0.069,0,12.2498,12.4351,675.67514,"13-Docosenamide, (Z)- (0.888)","13-Docosenamide, (Z)-",0.888,41,0.9151,M+H,, , ,0,675.674,0.00114,1.69,,CCMSLIB00010152838, ,1.407E5,8.782E6,116,109,[2M+H]+,3,337.33382,1230;1231,,,,1231,3,12,3,40,10,8.782E6,5.856E5,12.3892,675.67499,675.68134,1,1,0.005,0.1037,12.2957,12.4351,DETECTED,675.67515,1.407E5,8.374E6,0.7325,3,0.8393,8.374E6,7.21E5,12.3202,675.67273,675.67554,1,1,0.005,0.0845,12.2498,12.3893,DETECTED,675.67513,1.502E6,8.782E6,1.3515,3,0.9909,8.782E6
2.623E6,12.8557,282.27844,282.27878,1,3,0.5,1,0,1,0,0,0,0,12.5532,13.0435,282.27863,,,,,,,,,,,,,,,,,3.797E6,7.91E6,117,,,,,,,,,1232,3,12,4,40,10,7.91E6,,,,,,,,,,,UNKNOWN,,,,,,,,2.623E6,12.8557,282.27844,282.27878,1,3,-0.2989,0.393,12.5532,13.0435,DETECTED,282.27863,3.797E6,7.91E6,0.6207,2,0.8104,7.91E6
2.441E6,12.8557,503.10605,503.10754,1,1,0.5,1,0,1,0,0,0,0,12.5532,12.9725,503.10674,,,,,,,,,,,,,,,,,1.079E5,1.508E7,117,,,,,,,,,1233,5,14,8,31,9,1.508E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.441E6,12.8557,503.10605,503.10754,1,1,0.0297,0.163,12.5532,12.9725,DETECTED,503.10674,1.079E5,1.508E7,0.7493,4,0.8128,1.508E7
8.47E6,12.9985,519.138,519.13855,1,2,1,2,0,0.9,0.14,0.00007,0.1428,0,12.7617,13.0919,519.13821,,,,,,,,,,,,,,,,,2.228E6,5.383E7,117,110,[M+H]+,3,518.13081,1244;1247;1240,,,,1240,5,14,9,31,9,5.383E7,8.47E6,12.9985,519.138,519.13855,1,2,-0.1614,0.1539,12.7617,13.0919,DETECTED,519.13821,2.228E6,5.383E7,0.5488,6,0.7098,5.383E7,,,,,,,,,,,UNKNOWN,,,,,,,
3.423E6,13.0216,536.16443,536.16559,1,1,1,2,0,0.884,0.16,0.00008,0.1659,0,12.7168,13.0919,536.16468,,,,,,,,,,,,,,,,,3.084E5,2.168E7,117,110,[M+NH4]+,3,518.13081,1244;1247;1240,,,,1244,5,14,8,31,9,2.168E7,3.423E6,13.0216,536.16443,536.16559,1,1,-0.1358,0.1489,12.7168,13.0919,DETECTED,536.16468,3.084E5,2.168E7,0.3668,5,0.6512,2.168E7,,,,,,,,,,,UNKNOWN,,,,,,,
5.153E6,12.9985,541.11951,541.1203,1,1,1,2,0,0.911,0.2,0.00011,0.1182,0,12.6938,13.0919,541.11997,,,,,,,,,,,,,,,,,1.716E5,3.295E7,117,110,[M+Na]+,3,518.13081,1244;1247;1240,,,,1247,341,-1,0,1,0,3.295E7,5.153E6,12.9985,541.11951,541.1203,1,1,-0.1814,0.1501,12.6938,13.0919,DETECTED,541.11997,1.716E5,3.295E7,0.5609,6,0.7215,3.295E7,,,,,,,,,,,UNKNOWN,,,,,,,
1.34E7,13.5352,531.40613,531.41248,1,4,1,2,0,0.838,0.97,0.00051,0.1424,0,13.1379,13.7012,531.40779,B27A19 (0.865),B27A19,0.865,9,0.9179,M+H,,N/A,N/A,0,531.409,-0.00121,-2.27,,CCMSLIB00000081041,N/A,1.724E5,7.223E7,118,111,[M+H]+,2,530.40027,1252;1251,,,,1251,342,-1,0,1,0,7.223E7,4.089E6,13.6063,531.40759,531.41248,1,2,-0.2034,0.1627,13.3043,13.7012,DETECTED,531.40805,1.724E5,2.488E7,0.5243,4,0.7051,2.488E7,1.34E7,13.464,531.40613,531.41089,1,2,-0.2059,0.1871,13.1379,13.5794,DETECTED,531.40753,3.954E5,7.223E7,0.59,4,0.7468,7.223E7
2.832E6,13.5352,553.38788,553.39008,1,4,1,2,0,0.907,0.05,0.00003,0.1424,0,13.1379,13.7012,553.38924,,,,,,,,,,,,,,,,,1.57E5,1.752E7,118,111,[M+Na]+,2,530.40027,1252;1251,,,,1252,343,-1,0,1,0,1.752E7,1.341E6,13.6063,553.38788,553.38995,1,2,-0.1339,0.1811,13.3043,13.7012,DETECTED,553.38926,1.57E5,7.863E6,0.5073,3,0.7033,7.863E6,2.832E6,13.464,553.38892,553.39008,1,2,-0.1811,0.1595,13.1379,13.5562,DETECTED,553.38923,1.586E5,1.752E7,0.4799,3,0.699,1.752E7
7.574E5,13.6063,646.2561,646.25836,1,1,0.5,1,0,1,0,0,0,0,13.3266,13.676,646.2573,,,,,,,,,,,,,,,,,1.27E5,5.32E6,118,,,,,,,,,1255,344,-1,0,1,0,5.32E6,7.574E5,13.6063,646.2561,646.25836,1,1,-0.1109,0.1418,13.3266,13.676,DETECTED,646.2573,1.27E5,5.32E6,0.405,3,0.6706,5.32E6,,,,,,,,,,,UNKNOWN,,,,,,,
5.389E6,13.6255,223.06317,223.06342,1,2,0.5,1,0,1,0,0,0,0,13.3956,13.7871,223.06325,,,,,,,,,,,,,,,,,2.966E6,2.271E7,119,,,,,,,,,1256,345,-1,0,1,0,2.271E7,,,,,,,,,,,UNKNOWN,,,,,,,,5.389E6,13.6255,223.06317,223.06342,1,2,-0.0879,0.2712,13.3956,13.7871,DETECTED,223.06325,2.966E6,2.271E7,0.708,3,0.8513,2.271E7
2.435E6,13.6255,237.07877,237.07916,1,3,0.5,1,0,1,0,0,0,0,13.3468,13.7871,237.07885,,,,,,,,,,,,,,,,,1.379E6,1.023E7,119,,,,,,,,,1257,34,47,2,3,3,1.023E7,,,,,,,,,,,UNKNOWN,,,,,,,,2.435E6,13.6255,237.07877,237.07916,1,3,-0.2261,0.6841,13.3468,13.7871,DETECTED,237.07885,1.379E6,1.023E7,0.5945,2,0.7898,1.023E7
1.53E6,13.648,297.08167,297.08209,1,2,0.5,1,0,1,0,0,0,0,13.4411,13.8099,297.08186,,,,,,,,,,,,,,,,,2.169E6,5.584E6,119,,,,,,,,,1263,23,34,3,4,4,5.584E6,,,,,,,,,,,UNKNOWN,,,,,,,,1.53E6,13.648,297.08167,297.08209,1,2,-0.0431,0.3744,13.4411,13.8099,DETECTED,297.08186,2.169E6,5.584E6,0.7827,2,0.8914,5.584E6
1.622E6,13.648,316.05478,316.05554,1,2,0.5,1,0,1,0,0,0,0,13.3238,13.7632,316.05522,,,,,,,,,,,,,,,,,1.457E5,8.422E6,119,,,,,,,,,1264,346,-1,0,1,0,8.422E6,,,,,,,,,,,UNKNOWN,,,,,,,,1.622E6,13.648,316.05478,316.05554,1,2,-0.1092,0.2632,13.3238,13.7632,DETECTED,316.05522,1.457E5,8.422E6,0.4955,2,0.724,8.422E6
5.944E6,13.648,577.1236,577.12744,1,1,0.5,1,0,1,0,0,0,0,13.2325,13.7632,577.12557,,,,,,,,,,,,,,,,,1.218E5,2.858E7,119,,,,,,,,,1266,5,4,10,31,22,2.858E7,,,,,,,,,,,UNKNOWN,,,,,,,,5.944E6,13.648,577.1236,577.12744,1,1,-0.2241,0.2189,13.2325,13.7632,DETECTED,577.12557,1.218E5,2.858E7,0.487,5,0.6984,2.858E7
